timestamp,device_id,RSRP,RSRQ,SINR,user_count,traffic_data,latitude,longitude
2021-01-02 04:00:00,8,-56,-19,17,190,731,37.33616035843039,125.67351910098371
2021-01-02 05:00:00,14,-79,-9,12,119,736,39.721658095083086,121.2986754611231
2021-01-02 06:00:00,4,-62,-18,0,52,537,32.95667224466894,122.6675432387344
2021-01-02 07:00:00,18,-84,-7,23,92,714,35.65014511863212,125.40772172445807
2021-01-02 08:00:00,17,-81,-11,4,148,430,37.26490600450837,122.14023079598573
2021-01-02 09:00:00,15,-58,-10,9,128,918,30.358972913125957,129.87739821730202
2021-01-02 10:00:00,18,-93,-11,13,66,590,34.421660598579884,127.9833520538024
2021-01-02 11:00:00,8,-95,-11,17,195,575,30.10787156640277,127.3463677198096
2021-01-02 12:00:00,4,-97,-13,17,161,657,34.76841745655432,121.11017036666154
2021-01-02 13:00:00,3,-88,-9,17,77,172,38.42071976832306,129.15049373032377
2021-01-02 14:00:00,16,-76,-8,15,74,981,33.95847924289894,120.12988662826452
2021-01-02 15:00:00,16,-98,-12,20,110,185,33.4244108237744,123.26095912860056
2021-01-02 16:00:00,2,-88,-12,21,82,800,30.63036807293138,129.51682933717848
2021-01-02 17:00:00,3,-95,-12,16,125,587,38.84743719234627,123.33983985964262
2021-01-02 18:00:00,9,-76,-20,10,75,401,39.65605806457309,129.6454244063149
2021-01-02 19:00:00,9,-82,-12,26,114,884,36.86092564236679,122.10116054696361
2021-01-02 20:00:00,16,-82,-8,7,193,859,33.28119238140368,120.24815047470912
2021-01-02 21:00:00,3,-94,-14,25,149,512,38.159937993340236,126.93170859333439
2021-01-02 22:00:00,17,-87,-20,16,128,848,33.18617146866893,128.84814438945048
2021-01-02 23:00:00,12,-61,-13,5,56,458,32.06381744141172,120.05577515731234
2021-01-03 00:00:00,4,-99,-14,17,149,219,35.652259089433265,121.10231392246251
2021-01-03 01:00:00,17,-51,-12,1,195,595,39.07827838738777,121.7701661889886
2021-01-03 02:00:00,10,-69,-20,3,58,698,30.983951240853802,125.1161370603304
2021-01-03 03:00:00,14,-65,-7,8,105,612,34.55143447917291,129.61447474103588
2021-01-03 04:00:00,16,-97,-10,15,65,107,35.433144602354815,127.17028194371798
2021-01-03 05:00:00,10,-75,-8,2,189,419,35.359846726062024,120.23821396220197
2021-01-03 06:00:00,1,-64,-13,1,114,647,37.88488996273187,122.13315455985004
2021-01-03 07:00:00,14,-100,-12,17,141,318,36.678878448419596,121.80300107521062
2021-01-03 08:00:00,3,-52,-11,29,59,769,38.317900513728645,120.43648287590672
2021-01-03 09:00:00,9,-73,-14,24,79,513,34.136887708126665,126.30639526679217
2021-01-03 10:00:00,16,-85,-8,2,55,130,37.398526902827165,121.42709498664715
2021-01-03 11:00:00,3,-87,-12,21,133,597,34.75277188338619,125.91902961255968
2021-01-03 12:00:00,9,-75,-17,28,117,827,30.600860871057723,124.09826738975151
2021-01-03 13:00:00,16,-61,-15,23,129,985,30.02715720614444,123.40336930813929
2021-01-03 14:00:00,12,-86,-19,0,66,928,30.65429369290933,120.26318770954533
2021-01-03 15:00:00,3,-75,-16,0,52,404,32.10403826436692,128.25199677840885
2021-01-03 16:00:00,3,-55,-12,3,181,747,31.95124650598097,126.84886273994309
2021-01-03 17:00:00,15,-59,-15,15,128,805,36.604389542067096,121.35771034543983
2021-01-03 18:00:00,9,-59,-14,26,108,786,32.70191001829698,127.13410679265574
2021-01-03 19:00:00,19,-61,-6,4,86,522,37.328228627139836,129.8222638969665
2021-01-03 20:00:00,10,-56,-10,21,175,755,34.38590933065216,125.44703259229895
2021-01-03 21:00:00,7,-97,-7,23,70,608,39.66217806422388,126.95521331086692
2021-01-03 22:00:00,11,-77,-15,14,121,807,33.39717087243016,126.35605915569488
2021-01-03 23:00:00,13,-59,-12,27,199,518,34.76547835856649,122.75997135933093
2021-01-04 00:00:00,18,-71,-8,4,130,651,37.93044493299754,120.28365742880138
2021-01-04 01:00:00,2,-52,-16,8,172,270,35.12509840593867,120.05325145714045
2021-01-04 02:00:00,5,-66,-20,27,66,500,31.675989501984475,120.31587506090388
2021-01-04 03:00:00,17,-96,-10,11,145,211,33.37665557838189,127.12980590171767
2021-01-04 04:00:00,4,-100,-18,19,119,852,38.18235531770887,122.79119933315705
2021-01-04 05:00:00,5,-75,-11,10,159,417,38.986857049070025,121.18228498311585
2021-01-04 06:00:00,10,-62,-8,23,194,552,39.255580638832335,125.1501377811034
2021-01-04 07:00:00,16,-59,-17,9,188,265,33.337307665106515,122.56267624557361
2021-01-04 08:00:00,14,-93,-13,16,56,804,37.62034025967029,121.90048154917541
2021-01-04 09:00:00,5,-99,-17,26,92,477,34.418399787698185,129.62534613553493
2021-01-04 10:00:00,4,-60,-13,29,196,952,36.11054561803314,129.6531867631447
2021-01-04 11:00:00,10,-89,-20,5,163,421,39.52091237499918,121.35923411154972
2021-01-04 12:00:00,1,-83,-14,10,138,395,30.525284533295267,121.3730915424609
2021-01-04 13:00:00,15,-55,-19,26,67,649,36.20194576851364,127.56636025853086
2021-01-04 14:00:00,19,-82,-16,22,187,147,34.71292690041604,122.05845723752402
2021-01-04 15:00:00,14,-90,-6,28,111,716,39.32020432832303,127.56910072321374
2021-01-04 16:00:00,11,-87,-18,2,110,293,34.842081504343774,125.39321495597346
2021-01-04 17:00:00,18,-93,-9,8,188,457,36.57172983436373,120.4220096554514
2021-01-04 18:00:00,1,-69,-12,19,73,805,33.57602689491102,127.55422364574306
2021-01-04 19:00:00,5,-79,-14,28,194,163,35.37667392663461,129.85947318887847
2021-01-04 20:00:00,14,-63,-11,15,153,562,34.86121432311743,124.17042654552313
2021-01-04 21:00:00,5,-79,-19,18,79,827,32.745500760317476,125.76056871028607
2021-01-04 22:00:00,17,-94,-11,4,132,827,35.48681992494471,122.73648924323484
2021-01-04 23:00:00,19,-61,-16,22,154,289,37.425355669107304,128.21935420433763
2021-01-05 00:00:00,15,-54,-10,24,145,791,30.85312827214627,122.77644168196883
2021-01-05 01:00:00,6,-66,-19,21,117,160,30.640951226347013,121.08231982227198
2021-01-05 02:00:00,11,-80,-17,21,197,732,30.615202895421515,126.01751283912675
2021-01-05 03:00:00,14,-91,-18,25,64,611,34.06370149655224,129.13539082033046
2021-01-05 04:00:00,15,-54,-18,22,183,813,32.932095131192625,120.76679588292069
2021-01-05 05:00:00,7,-87,-15,22,88,675,33.56262321497893,122.39402291890536
2021-01-05 06:00:00,4,-95,-13,11,63,252,39.209394589702306,127.05386277152063
2021-01-05 07:00:00,4,-52,-14,10,102,875,37.45799734474858,126.1217645157225
2021-01-05 08:00:00,18,-75,-8,2,149,749,30.350671075688645,124.7628924885364
2021-01-05 09:00:00,12,-72,-18,16,56,128,33.849001131706025,122.84065237489112
2021-01-05 10:00:00,8,-88,-7,6,114,893,38.70289922549662,129.2456924086735
2021-01-05 11:00:00,7,-54,-7,10,50,472,38.48550681035168,120.14276044059308
2021-01-05 12:00:00,8,-89,-13,13,74,172,36.46449909509292,127.44267417744373
2021-01-05 13:00:00,14,-85,-15,16,60,530,30.030736772170005,120.62855672063034
2021-01-05 14:00:00,19,-93,-8,24,191,376,34.81064567749216,121.27929844948466
2021-01-05 15:00:00,12,-60,-9,0,75,509,36.20426332173511,125.27752060503386
2021-01-05 16:00:00,19,-63,-6,5,100,566,38.80970037149733,121.38914565318825
2021-01-05 17:00:00,19,-88,-20,26,171,658,36.627102519463634,121.30589821582588
2021-01-05 18:00:00,16,-98,-18,28,99,740,37.856887626832496,125.67521114882335
2021-01-05 19:00:00,10,-81,-18,26,198,526,30.549948187385034,122.81247970517143
2021-01-05 20:00:00,3,-56,-13,25,88,794,30.08877096134221,124.71978538069227
2021-01-05 21:00:00,14,-86,-6,22,118,551,32.345893592380875,126.12167836429971
2021-01-05 22:00:00,8,-72,-10,29,67,406,34.90145507765723,126.38315425299496
2021-01-05 23:00:00,19,-69,-6,13,96,999,37.472401160516505,127.48201728716711
2021-01-06 00:00:00,16,-66,-13,17,76,795,39.981414215295025,127.49506952554977
2021-01-06 01:00:00,17,-95,-8,18,95,337,37.72847643391016,120.54700187168683
2021-01-06 02:00:00,15,-74,-10,17,197,167,39.45554317479672,125.04824438576871
2021-01-06 03:00:00,1,-78,-15,27,158,176,39.628588085581605,121.51565438637118
2021-01-06 04:00:00,4,-92,-20,0,90,591,32.13669520777378,128.9916289969698
2021-01-06 05:00:00,18,-55,-16,12,86,229,33.587644180480005,121.01828632646286
2021-01-06 06:00:00,11,-53,-11,23,185,487,37.73853388845191,120.41581247896164
2021-01-06 07:00:00,16,-93,-20,7,99,480,32.81383727577049,120.5439831153994
2021-01-06 08:00:00,12,-52,-6,18,141,440,32.18107818580482,127.14887728033833
2021-01-06 09:00:00,15,-54,-19,20,191,314,31.058230912327836,124.82535542589261
2021-01-06 10:00:00,6,-92,-13,26,108,587,30.624334017398084,121.97547756215872
2021-01-06 11:00:00,10,-93,-14,0,165,419,31.968737798357616,124.4515519146371
2021-01-06 12:00:00,1,-90,-14,11,129,818,37.80147229162823,120.11714108448945
2021-01-06 13:00:00,8,-71,-18,24,168,723,33.17746860220277,121.54865647266602
2021-01-06 14:00:00,13,-70,-20,29,131,185,35.4301034573609,122.33482551792915
2021-01-06 15:00:00,12,-80,-10,27,84,807,38.35726318391982,126.1581308020688
2021-01-06 16:00:00,5,-86,-14,22,72,726,36.240537545301144,127.42095376342543
2021-01-06 17:00:00,8,-89,-14,8,94,941,36.36434739363126,129.58643545407799
2021-01-06 18:00:00,9,-97,-17,25,163,724,39.64999009250988,122.8488506690431
2021-01-06 19:00:00,18,-98,-7,3,113,608,38.52213272415217,121.05820818288382
2021-01-06 20:00:00,13,-90,-12,1,171,629,36.379308961057944,128.868109545164
2021-01-06 21:00:00,15,-61,-18,28,164,987,33.58615204112442,124.94657671843055
2021-01-06 22:00:00,15,-79,-15,27,181,593,37.83042552669926,129.87496749459453
2021-01-06 23:00:00,7,-65,-15,25,177,832,35.910620906461,126.17676405747268
2021-01-07 00:00:00,12,-52,-12,19,90,184,36.228249240429655,127.46670282886811
2021-01-07 01:00:00,16,-70,-15,18,85,740,37.16636225076136,122.40349447126243
2021-01-07 02:00:00,7,-65,-20,4,160,908,31.870683068231436,124.65663193279761
2021-01-07 03:00:00,7,-67,-19,29,150,453,34.71020114660141,127.62533402601598
2021-01-07 04:00:00,6,-66,-13,1,108,159,34.534486150448195,122.10175033249924
2021-01-07 05:00:00,1,-56,-14,9,186,104,39.332339040562104,120.51157003334194
2021-01-07 06:00:00,9,-88,-13,0,75,720,37.256309831746435,122.90800014857396
2021-01-07 07:00:00,10,-72,-18,12,85,765,31.049837721775585,129.14648430555823
2021-01-07 08:00:00,18,-84,-8,11,55,187,31.567691674489193,126.64801421350688
2021-01-07 09:00:00,16,-68,-18,25,170,514,32.96296579389059,120.16937425570595
2021-01-07 10:00:00,5,-65,-16,1,78,533,33.88964709687094,120.30087971998321
2021-01-07 11:00:00,10,-78,-12,1,198,700,37.69848702531795,124.29621914332185
2021-01-07 12:00:00,17,-86,-11,2,80,552,39.26613822827687,125.78920584951264
2021-01-07 13:00:00,9,-91,-19,20,75,265,31.660769970995442,120.9340928616463
2021-01-07 14:00:00,6,-95,-12,28,198,509,38.28201789962086,125.98966467154122
2021-01-07 15:00:00,13,-70,-10,15,119,304,38.63745726490101,129.80574289663548
2021-01-07 16:00:00,9,-68,-9,29,183,858,39.75874106556457,121.41653850657765
2021-01-07 17:00:00,2,-99,-12,28,65,688,33.22975365300836,124.92081003638545
2021-01-07 18:00:00,11,-93,-14,15,93,692,32.26053615420853,124.0567171497914
2021-01-07 19:00:00,15,-55,-20,20,97,614,39.81135908283087,124.16650801116535
2021-01-07 20:00:00,6,-80,-11,17,175,329,38.42668943343433,125.32844564261678
2021-01-07 21:00:00,7,-64,-20,3,75,654,39.6484138748814,127.8909983752785
2021-01-07 22:00:00,5,-66,-6,2,50,805,30.19800841929725,129.4210858823551
2021-01-07 23:00:00,3,-80,-15,3,61,996,37.38420617394324,129.43158091953606
2021-01-08 00:00:00,16,-66,-13,18,76,842,35.47936010242908,120.10023724508241
2021-01-08 01:00:00,15,-91,-14,25,56,515,34.40218945956144,126.21155282118211
2021-01-08 02:00:00,4,-95,-20,9,89,863,33.592812963151886,122.62963891154236
2021-01-08 03:00:00,17,-86,-18,3,97,555,30.98468111112303,125.70654567590014
2021-01-08 04:00:00,15,-96,-7,7,129,392,30.437964149969265,121.46885595756291
2021-01-08 05:00:00,13,-83,-7,29,128,113,31.531011501407598,123.18444798372784
2021-01-08 06:00:00,16,-58,-20,27,91,721,32.51247860147551,121.63409434099519
2021-01-08 07:00:00,1,-53,-17,11,66,735,39.447529485190614,121.27397984438977
2021-01-08 08:00:00,13,-53,-19,23,56,981,36.19420923236431,122.78720547250845
2021-01-08 09:00:00,1,-52,-14,9,162,749,33.89087684931277,124.61563568874423
2021-01-08 10:00:00,6,-74,-7,9,174,133,35.39478191435369,128.14095138191482
2021-01-08 11:00:00,13,-97,-14,27,72,381,37.936863900512925,129.3172280936103
2021-01-08 12:00:00,2,-52,-19,5,79,528,36.706607620985075,125.8631611229105
2021-01-08 13:00:00,17,-100,-8,16,177,172,38.616817897582266,127.9329379393243
2021-01-08 14:00:00,8,-89,-16,19,184,919,36.78833560567015,120.39815415295007
2021-01-08 15:00:00,1,-72,-13,10,196,449,30.299940073283473,127.81599604155004
2021-01-08 16:00:00,3,-53,-15,27,148,453,37.38695283298158,123.58080378237135
2021-01-08 17:00:00,6,-76,-8,17,162,630,32.005837846067735,128.5185927879621
2021-01-08 18:00:00,12,-65,-10,6,148,387,32.17275585649709,123.27813578796473
2021-01-08 19:00:00,19,-99,-13,16,93,860,30.198733666000066,128.8120224623774
2021-01-08 20:00:00,1,-59,-19,12,191,945,34.97563318185115,127.87803574120215
2021-01-08 21:00:00,12,-81,-7,2,68,251,36.518469996964974,126.87867339188183
2021-01-08 22:00:00,19,-85,-19,12,80,875,39.536064046655184,120.80449348030307
2021-01-08 23:00:00,3,-56,-10,14,79,189,30.354964585461495,126.91941489829352
2021-01-09 00:00:00,18,-57,-9,27,83,720,31.306142241919236,121.24884044435677
2021-01-09 01:00:00,4,-58,-6,27,118,752,37.6072723630464,121.06661202023518
2021-01-09 02:00:00,17,-56,-9,29,86,261,39.20044674491103,123.14467495084314
2021-01-09 03:00:00,19,-53,-8,10,192,300,32.6700031454933,124.40949648038827
2021-01-09 04:00:00,17,-58,-16,12,51,945,33.36134446424199,126.45393548077534
2021-01-09 05:00:00,1,-51,-19,20,124,973,36.25457628615641,125.8801958710699
2021-01-09 06:00:00,4,-64,-9,14,145,133,33.56084563836211,124.60871002993156
2021-01-09 07:00:00,18,-89,-14,21,183,442,37.01972944176981,127.18698640608757
